session_id,date,week,block,archetype,location_variant,deload,slot,exercise_id,sets,rep_range,target_RPE,rest_sec,tempo,superset_group,notes,est_duration_min
W15D2,2026-12-02,15,4,B — Power + Balance,gym,False,6,calf_raise,2,12,8,45,2-1-2,,,49.2
W15D2,2026-12-02,15,4,B — Power + Balance,home,False,1,snap_down,5,4,,75,,,"Max intent, stick every landing; full recovery between sets (home swap for depth jump)",39.8
W15D2,2026-12-02,15,4,B — Power + Balance,home,False,2,sl_hop_stick,4,4/leg,,60,,,"Max intent, stick every landing; full recovery between sets",39.8
W15D2,2026-12-02,15,4,B — Power + Balance,home,False,3,lateral_bound,5,3/side,,60,,,"Max intent, stick every landing; full recovery between sets",39.8
W15D2,2026-12-02,15,4,B — Power + Balance,home,False,4,pogo_hop,4,10,,45,,,"Max intent, stick every landing; full recovery between sets",39.8
W15D2,2026-12-02,15,4,B — Power + Balance,home,False,5,band_rotational_chop,2,8/side,,45,,,"Fast, athletic stance",39.8
W15D2,2026-12-02,15,4,B — Power + Balance,home,False,6,calf_raise,2,15,8,45,2-1-2,,On stair edge,39.8
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,1,goblet_squat,3,10,,15,4-0-1,,Circuit station — Leg-blaster-style eccentric emphasis,57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,2,wall_sit,3,120 s,,15,iso,,"Circuit station — The 'legs burn out' fix — breathe, stay tall",57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,3,eccentric_step_down,3,8/leg,,15,5-0-1,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,4,spanish_squat,3,15,,15,3-0-3,,Circuit station,57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,5,split_squat_iso,3,40 s/side,,15,iso,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,6,calf_raise,3,15,,15,3-0-3,,Circuit station — Slow — toeside-pressure endurance,57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,gym,False,7,bike_intervals,3,3×3 min hard / 2 min easy,,120,,,"Aerobic finisher — Hard = RPE 8-9 breathing, easy = spin/march it out",57.0
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,1,goblet_squat,2,10,,15,4-0-1,,Circuit station — Leg-blaster-style eccentric emphasis,36.7
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,2,wall_sit,2,120 s,,15,iso,,"Circuit station — The 'legs burn out' fix — breathe, stay tall",36.7
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,3,eccentric_step_down,2,8/leg,,15,5-0-1,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,36.7
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,4,spanish_squat,2,15,,15,3-0-3,,Circuit station,36.7
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,5,split_squat_iso,2,40 s/side,,15,iso,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,36.7
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,6,calf_raise,2,15,,15,3-0-3,,Circuit station — Slow — toeside-pressure endurance,36.7
W15D3,2026-12-05,15,4,C — Quad Endurance + Aerobic,home,False,7,home_intervals,2,2×3 min hard / 2 min easy,,120,,,"Aerobic finisher — Hard = RPE 8-9 breathing, easy = spin/march it out",36.7
W16D1,2026-12-07,16,4,A — Lower Strength + Core,gym,True,1,back_squat,2,5,6,150,2-0-1,,,34.5
W16D1,2026-12-07,16,4,A — Lower Strength + Core,gym,True,2,bb_rdl,2,6-8,6,120,,,,34.5
W16D1,2026-12-07,16,4,A — Lower Strength + Core,gym,True,3,db_bench_press,2,8-10,6,0,,S1,,34.5
W16D1,2026-12-07,16,4,A — Lower Strength + Core,gym,True,4,one_arm_db_row,2,8-10/arm,6,60,,S1,,34.5
W16D1,2026-12-07,16,4,A — Lower Strength + Core,gym,True,5,pallof_press,2,10/side,,60,,,,34.5
W16D1,2026-12-07,16,4,A — Lower Strength + Core,home,True,1,goblet_squat,2,5,6,90,2-0-1,,,26.6
W16D1,2026-12-07,16,4,A — Lower Strength + Core,home,True,2,db_rdl,2,6-8,6,90,,,,26.6
W16D1,2026-12-07,16,4,A — Lower Strength + Core,home,True,3,push_up,2,8-12,6,45,,,,26.6
W16D1,2026-12-07,16,4,A — Lower Strength + Core,home,True,4,dead_bug,2,8/side,,45,,,,26.6
W16D1,2026-12-07,16,4,A — Lower Strength + Core,home,True,5,wall_sit,2,60 s,,45,iso,,,26.6
W16D2,2026-12-09,16,4,B — Power + Balance,gym,True,1,box_jump,3,3,,75,,,"Max intent, stick every landing; full recovery between sets",36.8
W16D2,2026-12-09,16,4,B — Power + Balance,gym,True,2,sl_hop_stick,3,3/leg,,75,,,"Max intent, stick every landing; full recovery between sets",36.8
W16D2,2026-12-09,16,4,B — Power + Balance,gym,True,3,pogo_hop,3,10,,60,,,"Max intent, stick every landing; full recovery between sets",36.8
W16D2,2026-12-09,16,4,B — Power + Balance,gym,True,4,mb_rotational_throw,2,5/side,,60,,,,36.8
W16D2,2026-12-09,16,4,B — Power + Balance,gym,True,5,sl_rdl,2,6/leg,6,60,,,,36.8
W16D2,2026-12-09,16,4,B — Power + Balance,gym,True,6,calf_raise,2,12,6,45,2-1-2,,,36.8
W16D2,2026-12-09,16,4,B — Power + Balance,home,True,1,broad_jump_stick,3,3,,60,,,"Max intent, stick every landing; full recovery between sets (home swap for box jump)",25.2
W16D2,2026-12-09,16,4,B — Power + Balance,home,True,2,sl_hop_stick,3,3/leg,,60,,,"Max intent, stick every landing; full recovery between sets",25.2
W16D2,2026-12-09,16,4,B — Power + Balance,home,True,3,pogo_hop,3,10,,45,,,"Max intent, stick every landing; full recovery between sets",25.2
W16D2,2026-12-09,16,4,B — Power + Balance,home,True,4,band_rotational_chop,2,8/side,,45,,,"Fast, athletic stance",25.2
W16D2,2026-12-09,16,4,B — Power + Balance,home,True,5,calf_raise,2,15,6,45,2-1-2,,On stair edge,25.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,1,goblet_squat,2,10,,15,4-0-1,,Circuit station — Leg-blaster-style eccentric emphasis,41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,2,wall_sit,2,75 s,,15,iso,,"Circuit station — The 'legs burn out' fix — breathe, stay tall",41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,3,eccentric_step_down,2,8/leg,,15,5-0-1,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,4,spanish_squat,2,15,,15,3-0-3,,Circuit station,41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,5,split_squat_iso,2,40 s/side,,15,iso,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,6,calf_raise,2,15,,15,3-0-3,,Circuit station — Slow — toeside-pressure endurance,41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,gym,True,7,bike_z2,1,10 min steady,,0,,,Aerobic finisher — Conversational pace (Zone 2),41.7
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,1,goblet_squat,2,10,,15,4-0-1,,Circuit station — Leg-blaster-style eccentric emphasis,33.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,2,wall_sit,2,75 s,,15,iso,,"Circuit station — The 'legs burn out' fix — breathe, stay tall",33.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,3,eccentric_step_down,2,8/leg,,15,5-0-1,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,33.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,4,spanish_squat,2,15,,15,3-0-3,,Circuit station,33.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,5,split_squat_iso,2,40 s/side,,15,iso,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,33.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,6,calf_raise,2,15,,15,3-0-3,,Circuit station — Slow — toeside-pressure endurance,33.2
W16D3,2026-12-12,16,4,C — Quad Endurance + Aerobic,home,True,7,home_aerobic_circuit,1,6 min continuous easy pace,,0,,,Aerobic finisher — Conversational pace (Zone 2),33.2
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,1,back_squat,2,4-5,8,0,2-0-1,C1,"Contrast pair — crisp, no grinding",41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,2,box_jump,2,3,,150,,C1,Contrast pair: 30 s after squat set; max intent,41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,3,db_rdl,2,6-8,8,120,,,,41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,4,db_bench_press,2,8-10,8,0,,S1,,41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,5,one_arm_db_row,2,8-10/arm,8,60,,S1,,41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,6,sl_balance,3,30 s/leg,,30,,,Pad or eyes closed — proprioception density,41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,gym,False,7,pallof_press,2,10/side,,60,,,,41.7
W17D1,2026-12-14,17,5,A — Lower Strength + Core,home,False,1,goblet_squat,2,5,8,0,2-0-1,C1,Contrast pair — crisp,31.1
W17D1,2026-12-14,17,5,A — Lower Strength + Core,home,False,2,jump_squat,2,3,,120,,C1,Contrast pair: 30 s after squat set; max intent,31.1
W17D1,2026-12-14,17,5,A — Lower Strength + Core,home,False,3,db_rdl,2,6-8,8,90,,,,31.1
W17D1,2026-12-14,17,5,A — Lower Strength + Core,home,False,4,push_up,2,8-12,8,45,,,,31.1
W17D1,2026-12-14,17,5,A — Lower Strength + Core,home,False,5,sl_balance,3,30 s/leg,,30,,,Pad/pillow or eyes closed,31.1
W17D1,2026-12-14,17,5,A — Lower Strength + Core,home,False,6,dead_bug,2,8/side,,45,,,,31.1
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,1,box_jump,4,3,,90,,,"Max intent, stick every landing; full recovery between sets",45.8
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,2,sl_hop_stick,3,4/leg,,75,,,"Max intent, stick every landing; full recovery between sets",45.8
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,3,pogo_hop,3,10,,60,,,"Max intent, stick every landing; full recovery between sets",45.8
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,4,jump_squat,3,4,,90,,,"Max intent, stick every landing; full recovery between sets",45.8
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,5,sl_balance,3,30 s/leg,,30,,,Pad + eyes closed — pre-season proprioception,45.8
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,6,mb_rotational_throw,2,5/side,,60,,,,45.8
W17D2,2026-12-16,17,5,B — Power + Balance,gym,False,7,calf_raise,2,12,8,45,2-1-2,,,45.8
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,1,broad_jump_stick,4,3,,75,,,"Max intent, stick every landing; full recovery between sets (home swap for box jump)",37.5
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,2,sl_hop_stick,3,4/leg,,60,,,"Max intent, stick every landing; full recovery between sets",37.5
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,3,pogo_hop,3,10,,45,,,"Max intent, stick every landing; full recovery between sets",37.5
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,4,jump_squat,3,4,,75,,,"Max intent, stick every landing; full recovery between sets",37.5
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,5,band_rotational_chop,2,8/side,,45,,,"Fast, athletic stance",37.5
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,6,sl_balance,3,30 s/leg,,30,,,,37.5
W17D2,2026-12-16,17,5,B — Power + Balance,home,False,7,calf_raise,2,15,8,45,2-1-2,,On stair edge,37.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,1,goblet_squat,2,8,,15,3-0-3,,"Circuit station — Sharpen, don't bury yourself",42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,2,wall_sit,2,90 s,,15,iso,,"Circuit station — The 'legs burn out' fix — breathe, stay tall",42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,3,spanish_squat,2,12,,15,3-0-3,,Circuit station,42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,4,split_squat_iso,2,30 s/side,,15,iso,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,5,calf_raise,2,12,,15,3-0-3,,Circuit station,42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,6,sl_balance,2,30 s/leg,,15,,,Circuit station — Pad or eyes closed,42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,gym,False,7,bike_z2,1,12 min steady,,0,,,Aerobic finisher — Conversational pace (Zone 2),42.0
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,1,goblet_squat,2,8,,15,3-0-3,,"Circuit station — Sharpen, don't bury yourself",33.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,2,wall_sit,2,90 s,,15,iso,,"Circuit station — The 'legs burn out' fix — breathe, stay tall",33.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,3,spanish_squat,2,12,,15,3-0-3,,Circuit station,33.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,4,split_squat_iso,2,30 s/side,,15,iso,,Circuit station — Reduce depth or skip if any knee pain; sub +15 s wall sit,33.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,5,calf_raise,2,12,,15,3-0-3,,Circuit station,33.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,6,sl_balance,2,30 s/leg,,15,,,Circuit station — Pad or eyes closed,33.5
W17D3,2026-12-19,17,5,C — Quad Endurance + Aerobic,home,False,7,home_aerobic_circuit,1,8 min continuous easy pace,,0,,,Aerobic finisher — Conversational pace (Zone 2),33.5
W18D1,2026-12-21,18,5,A — Lower Strength + Core,gym,False,1,back_squat,2,4-5,8,0,2-0-1,C1,"Contrast pair — crisp, no grinding",35.5
W18D1,2026-12-21,18,5,A — Lower Strength + Core,gym,False,2,box_jump,2,3,,150,,C1,Contrast pair: 30 s after squat set; max intent,35.5
W18D1,2026-12-21,18,5,A — Lower Strength + Core,gym,False,3,db_rdl,2,6-8,8,120,,,,35.5
W18D1,2026-12-21,18,5,A — Lower Strength + Core,gym,False,4,sl_balance,3,30 s/leg,,30,,,Pad or eyes closed — proprioception density,35.5
W18D1,2026-12-21,18,5,A — Lower Strength + Core,gym,False,5,pallof_press,2,10/side,,60,,,,35.5
W18D1,2026-12-21,18,5,A — Lower Strength + Core,home,False,1,goblet_squat,2,5,8,0,2-0-1,C1,Contrast pair — crisp,28.2
W18D1,2026-12-21,18,5,A — Lower Strength + Core,home,False,2,jump_squat,2,3,,120,,C1,Contrast pair: 30 s after squat set; max intent,28.2
W18D1,2026-12-21,18,5,A — Lower Strength + Core,home,False,3,db_rdl,2,6-8,8,90,,,,28.2
W18D1,2026-12-21,18,5,A — Lower Strength + Core,home,False,4,sl_balance,3,30 s/leg,,30,,,Pad/pillow or eyes closed,28.2
W18D1,2026-12-21,18,5,A — Lower Strength + Core,home,False,5,dead_bug,2,8/side,,45,,,,28.2
W18D2,2026-12-23,18,5,B — Power + Balance,gym,False,1,box_jump,3,3,,75,,,"Max intent, stick every landing; full recovery between sets",34.2
W18D2,2026-12-23,18,5,B — Power + Balance,gym,False,2,sl_hop_stick,3,3/leg,,75,,,"Max intent, stick every landing; full recovery between sets",34.2
W18D2,2026-12-23,18,5,B — Power + Balance,gym,False,3,pogo_hop,3,10,,60,,,"Max intent, stick every landing; full recovery between sets",34.2
W18D2,2026-12-23,18,5,B — Power + Balance,gym,False,4,sl_balance,3,30 s/leg,,30,,,Pad + eyes closed — pre-season proprioception,34.2
W18D2,2026-12-23,18,5,B — Power + Balance,gym,False,5,calf_raise,2,12,8,45,2-1-2,,,34.2
W18D2,2026-12-23,18,5,B — Power + Balance,home,False,1,broad_jump_stick,3,3,,60,,,"Max intent, stick every landing; full recovery between sets (home swap for box jump)",30.2
W18D2,2026-12-23,18,5,B — Power + Balance,home,False,2,sl_hop_stick,3,3/leg,,60,,,"Max intent, stick every landing; full recovery between sets",30.2
W18D2,2026-12-23,18,5,B — Power + Balance,home,False,3,pogo_hop,3,10,,45,,,"Max intent, stick every landing; full recovery between sets",30.2
W18D2,2026-12-23,18,5,B — Power + Balance,home,False,4,band_rotational_chop,2,8/side,,45,,,"Fast, athletic stance",30.2
W18D2,2026-12-23,18,5,B — Power + Balance,home,False,5,sl_balance,3,30 s/leg,,30,,,,30.2
W18D2,2026-12-23,18,5,B — Power + Balance,home,False,6,calf_raise,2,15,8,45,2-1-2,,On stair edge,30.2
